Id,Subject,TextBody,FromName,FromAddress,ToAddress,Status,MessageDate,CreatedDate,Incoming,HasAttachment,ParentId,RelatedToId,RelatedToType
02sz6W12lF150RBYY3,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-j.rellor-quill.94-1049@example.invalid,Draft,2021-11-13T06:16:42Z,2021-11-13T05:54:35Z,0,0,,5260ID9UWO3NsN8AI5,Opportunity
02sMPx4FW2y9etNQQP,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-a.belnor-bay.95-3560@example.invalid,Sent,2022-10-08T05:47:27Z,2022-10-08T04:20:59Z,0,0,,500FwJ43p85qBkvAP9,Case
02skLsNyzoty71iYUS,Service update,This is a synthetic message regarding service update. No response is required.,Lumo R. Corven-Dell,284 Garcia Islands,crm-support@example.invalid,Draft,2025-01-17T06:36:48Z,2025-01-17T02:31:46Z,1,0,500s2exaSH65VpgY4G,500fRHd50Y3uv0mYDR,Case
02sGN331whgeiK4Q6H,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Kessa I. Esmere-Fen,55690 Erika Land,crm-support@example.invalid,Draft,2023-11-16T22:02:17Z,2023-11-16T20:20:09Z,1,0,500Z721fQl3q6HcAHX,526gLd6SfX4QF0jAQ0,Opportunity
02slksfd4OiIsDiYN4,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,jorin-z.farlowe-hart.98-5877@example.invalid,Read,2025-08-20T05:23:04Z,2025-08-20T02:38:15Z,0,1,500UfWaEO0N9XrDQ0W,001qwQ0uBTzXeScQCK,Account
02slG729tQG8XZjYP1,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-q.hollin-jade.99-5903@example.invalid,Sent,2022-09-28T22:26:39Z,2022-09-28T21:42:39Z,0,0,,800SwBY0Xzfjb31I9R,Contract
02sLLJc7CDYryd6YMS,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-h.jassel-lake.100-3116@example.invalid,Sent,2021-06-18T22:17:08Z,2021-06-18T13:26:31Z,0,0,500CY4z65I1VOzsI9Q,51txBStHCwvBgfXIC1,Order
02sV0NMsQ6kx2bmI2R,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-y.kelmere-north.101-4214@example.invalid,Draft,2023-02-18T15:27:51Z,2023-02-18T07:10:15Z,0,0,,0017q85b1UbQ3zNQ8K,Account
02sybUfQfpcvm74A8B,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Daro P. Mavren-Pine,3121 Thompson Station,crm-support@example.invalid,Sent,2025-08-25T11:08:08Z,2025-08-25T07:24:32Z,1,0,,701qGSJSbVRjjNMQYD,Campaign
02sOcfka27WDZ9XAPV,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-g.orvell-reed.103-7697@example.invalid,Draft,2024-02-27T17:18:28Z,2024-02-27T02:26:34Z,0,0,500nG2Kvog4SWfQQ8Y,500t4jsbNV1KJVxY0X,Case
02s8mt3MeksB0wPIJB,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-x.prynn-bay.104-1146@example.invalid,Read,2021-09-09T07:11:26Z,2021-09-09T20:55:30Z,0,1,5001fwepBWA5a9AQZE,800aawsTVoY6sIFIQ3,Contract
02sPKzQY1WEcPY6QGE,Service update,This is a synthetic message regarding service update. No response is required.,Aven O. Rellor-Dell,7829 Cameron Locks,crm-support@example.invalid,Draft,2023-11-19T23:34:25Z,2023-11-19T07:02:27Z,1,0,,02iZbbLjhZAfbV1QAE,Asset
02sKgEDo9O8bsM9I45,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Veya E. Belnor-Glen,3584 John Roads,crm-support@example.invalid,Read,2021-01-26T08:13:01Z,2021-01-26T02:23:32Z,1,1,500YL2IYRNnCGjNI8C,001DmIO5EqT4tawY4D,Account
02sxxsY3x3GbCI0YGY,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-v.corven-isle.107-9369@example.invalid,Draft,2022-04-18T02:00:01Z,2022-04-18T19:47:32Z,0,0,500soCGkCTJ00RqYQ7,01tE5PQcgk49jQkYPK,Product2
02sqdZAwWF6VXP2I5S,Service update,This is a synthetic message regarding service update. No response is required.,Sena M. Esmere-Knoll,647 Haley Estate,crm-support@example.invalid,Draft,2021-11-06T08:32:25Z,2021-11-06T23:22:52Z,1,0,,001jsWcaI2ueqNkQ4J,Account
02sqIVqEOiUu2aKYJ6,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-d.galenor-moor.109-5629@example.invalid,Sent,2023-10-14T11:59:41Z,2023-10-14T08:33:06Z,0,0,500u9M7NNlGigQeATJ,02iUMevmTc0In46QRX,Asset
02s6uccUAz43qpDAFU,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-u.hollin-oak.110-7803@example.invalid,Draft,2022-09-28T01:40:59Z,2022-09-28T00:17:28Z,0,0,500TyDPH2Ju5MGMI2J,8007o0C2iKsy0FYIR5,Contract
02sYfOUbz0XQNmLYDI,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Orin L. Jassel-Quill,632 Peck Stravenue,crm-support@example.invalid,Draft,2022-03-26T12:16:55Z,2022-03-26T21:10:50Z,1,0,,001yGC8xttQVvNRYNT,Account
02sMdGSvawaN6qiYZS,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Nali C. Lioren-Ash,2456 Williams Center,crm-support@example.invalid,Sent,2021-04-27T08:40:30Z,2021-04-27T08:11:39Z,1,0,,0018sCn7wzuyGKcIWS,Account
02sWW1h6800iIgUQY5,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-t.mavren-crest.113-9671@example.invalid,Sent,2025-06-23T10:10:30Z,2025-06-23T02:25:22Z,0,0,,0018wiQDxKxpFvLYGU,Account
02sRIvlKt6pKkq2QJM,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-k.orvell-elm.114-6142@example.invalid,Draft,2022-05-03T15:11:52Z,2022-05-03T03:35:33Z,0,0,,0018fHG08zFMfdsQ4N,Account
02sqbXumWJeDAUxYA1,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-b.quillen-glen.115-9987@example.invalid,Sent,2025-06-05T01:12:37Z,2025-06-05T07:58:14Z,0,1,500Q3HBMWyorPWfIMP,,
02sIrsSbcLOV1a0IKK,Product question,This is a synthetic message regarding product question. No response is required.,Jorin S. Rellor-Isle,259 Martin Ridges,crm-support@example.invalid,Sent,2022-06-23T18:31:43Z,2022-06-23T00:20:45Z,1,0,500kkcxllC5G3rrIXP,006dwjmrpJrTWoZQ2M,Opportunity
02svweNe2EcIccJI5D,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-j.belnor-lake.117-8573@example.invalid,Sent,2022-03-12T12:27:02Z,2022-03-12T09:22:07Z,0,0,,820vqYOyZYDm1OzQZ2,Opportunity
02shk0WAxrpIG36QLY,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Fenn A. Denvik-North,962 Anthony Squares,crm-support@example.invalid,Draft,2024-11-04T06:40:50Z,2024-11-04T21:28:33Z,1,0,,500j3XEMdvccXjwAIX,Case
02sHyv2uDGXIJ1kYPN,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-r.esmere-pine.119-7273@example.invalid,Draft,2022-07-29T01:33:08Z,2022-07-29T19:03:10Z,0,0,,500ygJnVZKGhlhqQK3,Case
02sI1U3rf0visTMQTE,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Daro I. Galenor-Reed,585 Bishop Fields,crm-support@example.invalid,Sent,2026-03-30T02:33:04Z,2026-03-30T17:13:44Z,1,0,500XQtPQMyoRri0QDD,500arSLkBldsG2HYCO,Case
02stvtqWT0r1JJNYFK,Service update,This is a synthetic message regarding service update. No response is required.,Ceryn Z. Hollin-Bay,473 Maria Groves,crm-support@example.invalid,Read,2021-01-14T13:27:08Z,2021-01-14T04:51:11Z,1,0,,001U2E3Mrt3KZlKQE7,Account
02shx7Rwr6sD45xAK1,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-q.jassel-dell.122-1627@example.invalid,Read,2024-07-27T03:34:29Z,2024-07-27T20:57:35Z,0,0,,001TBaHImIEtjplQN7,Account
02sZpMAAzKAOGQpQDD,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Aven H. Lioren-Fen,19380 Robert Villages,crm-support@example.invalid,Draft,2024-12-01T04:54:42Z,2024-12-01T15:52:46Z,1,0,,02iwLkJ4YXLGoUGIWW,Asset
02saIAMYDXAPtV9Y8G,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Veya X. Mavren-Hart,54932 Wilcox Passage,crm-support@example.invalid,Read,2022-03-25T02:04:15Z,2022-03-25T05:18:01Z,1,1,,500txKqU01KpJABQQT,Case
02sKbnZzO8PAjcRAKQ,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Tovan O. Orvell-Jade,5933 Timothy Motorway,crm-support@example.invalid,Sent,2023-07-05T15:38:21Z,2023-07-05T04:54:15Z,1,0,,720ny8nFJHudrPnARO,Opportunity
02sS8CUqzXxpvDlAXP,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-f.quillen-lake.126-8663@example.invalid,Draft,2024-05-07T02:11:13Z,2024-05-07T04:18:53Z,0,0,500FwJ43p85qBkvAP9,001JM45YOxOPMdeQIO,Account
02sxiFKah4ZrkESYB3,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-w.rellor-north.127-6256@example.invalid,Draft,2022-06-09T14:56:12Z,2022-06-09T02:54:03Z,0,0,,01tt2HXiQI7E9F1IRL,Product2
02sm3bXSsJ27PJwADO,Product question,This is a synthetic message regarding product question. No response is required.,Pella N. Belnor-Quill,713 Davis Pass,crm-support@example.invalid,Sent,2023-04-10T04:26:41Z,2023-04-10T07:58:34Z,1,0,,011B9Ic67Froq40Y1H,Opportunity
02sDWN2mObJt8ZnYTE,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Orin E. Denvik-Ash,65676 Miller Shore,crm-support@example.invalid,Sent,2025-04-05T00:01:01Z,2025-04-05T00:13:25Z,1,1,,826alsYRNxqrb8TQT3,Order
02skdzDpppxKNykI8X,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-v.esmere-crest.130-8748@example.invalid,Read,2024-04-10T00:14:13Z,2024-04-10T22:51:24Z,0,1,500Q3HBMWyorPWfIMP,001M2rDfuFzN9SZI6R,Account
02sisw6tU37816RITU,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-m.galenor-elm.131-2249@example.invalid,Sent,2022-01-03T23:02:27Z,2022-01-03T07:45:04Z,0,0,,,
02sNOdZiRKvnonkITK,Product question,This is a synthetic message regarding product question. No response is required.,Lumo D. Iverne-Glen,9033 Craig Bypass,crm-support@example.invalid,Read,2021-09-02T00:59:23Z,2021-09-02T13:09:58Z,1,1,500tVE4tpC6IZUCARK,001pUY9CVMaLCa4YQV,Account
02sEw36iIoKXHajIY7,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-u.jassel-isle.133-9235@example.invalid,Draft,2021-07-01T10:02:22Z,2021-07-01T02:35:05Z,0,0,,001wp2Q6PkIMrfFY6U,Account
02sM8m19hDW99VsAQM,Service update,This is a synthetic message regarding service update. No response is required.,Jorin L. Lioren-Knoll,268 Williams Key,crm-support@example.invalid,Sent,2026-05-02T08:59:21Z,2026-05-02T16:13:32Z,1,0,,500FwxmWZsObGJeQOY,Case
02sbYcdfCQTYj1XI5G,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-c.norrell-moor.135-4625@example.invalid,Draft,2021-06-13T16:33:03Z,2021-06-13T09:45:29Z,0,1,,500QQqdqyfSOtsKIXM,Case
02s8o28JpTVhUAxQ6X,Service update,This is a synthetic message regarding service update. No response is required.,Fenn T. Orvell-Oak,75183 Joseph Spring,crm-support@example.invalid,Read,2021-08-26T12:49:02Z,2021-08-26T05:52:30Z,1,0,,701T7xJocH3zs1NQYF,Campaign
02sOQEd6evaN8CFIDT,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Elari K. Quillen-Quill,771 Gill Island,crm-support@example.invalid,Sent,2024-01-14T18:43:11Z,2024-01-14T17:01:16Z,1,0,500IBZO1QFuNHArYXH,,
02sP0mcB0ookSFwAMU,Service update,This is a synthetic message regarding service update. No response is required.,Daro B. Aldren-Bay,2287 Sabrina Plains,crm-support@example.invalid,Draft,2023-10-08T19:37:16Z,2023-10-08T15:55:00Z,1,0,500H7XPgiRwdg57AWD,500p1gl1Q3LmJT4QX1,Case
02sqADc15RKkOfuANG,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-s.belnor-dell.139-865@example.invalid,Sent,2025-07-31T11:11:41Z,2025-07-31T18:56:35Z,0,0,500iisI735q7cJQA2T,5000ap8ug4n4oceYV2,Case
02sAyOeD33GOxt2IP0,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-j.denvik-fen.140-7997@example.invalid,Read,2026-02-16T07:01:45Z,2026-02-16T17:32:23Z,0,0,500956v3Rv1cd8RQAB,001aRI7kJhlvTf0QY9,Account
02sVzogg6vH9zmtIMU,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-a.farlowe-hart.141-7081@example.invalid,Draft,2022-10-18T12:08:25Z,2022-10-18T13:53:28Z,0,0,500mga2QUUOrpS5I40,50tu1pRoTxWpUqtA0N,Order
02sVN1nhEoqFPb0ABK,Service update,This is a synthetic message regarding service update. No response is required.,Veya Q. Galenor-Jade,0862 Samantha Pine,crm-support@example.invalid,Draft,2021-07-23T16:20:52Z,2021-07-23T04:50:23Z,1,1,,02iQFXdlEWcrjfhAC2,Asset
02sUfmZ91Irc0uzQ04,Product question,This is a synthetic message regarding product question. No response is required.,Tovan H. Iverne-Lake,217 Newman Isle,crm-support@example.invalid,Sent,2022-06-26T07:14:00Z,2022-06-26T17:18:08Z,1,0,,001avRKkn0zGBkGQ4J,Account
02sDD5V69xL98D4IH6,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-y.jassel-north.144-1691@example.invalid,Sent,2025-04-17T05:07:37Z,2025-04-17T08:56:54Z,0,0,5003BgMHJdZb52wIPO,001JcZQ7uhRMVxxILW,Account
02s74XMapuYiOKZAKO,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-p.lioren-pine.145-2497@example.invalid,Read,2024-05-17T03:58:55Z,2024-05-17T10:22:26Z,0,0,500kyzJ6uWdVKu5QKW,5009jZH2kJVWUyTQ9W,Case
02sQv8Q5Bk6pJcjQ0B,Service update,This is a synthetic message regarding service update. No response is required.,Pella G. Norrell-Reed,96856 Krystal Spurs,crm-support@example.invalid,Sent,2024-07-15T16:46:53Z,2024-07-15T07:11:23Z,1,1,500z9patbXEo9BBAM5,72iyqvttgO7N6EyABY,Opportunity
02slZme9KLVRyjMI73,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Orin X. Orvell-Bay,42626 Ward Course,crm-support@example.invalid,Draft,2023-10-27T04:07:56Z,2023-10-27T13:59:17Z,1,0,,02i9aMzrBbKMEA0IZP,Asset
02sWuQP5H5AGudUA7R,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-o.quillen-dell.148-782@example.invalid,Read,2022-04-28T08:47:42Z,2022-04-28T00:59:12Z,0,0,,001rpVRMvKUYUnZQWY,Account
02sL1vgHx5F1BRpQDK,Product question,This is a synthetic message regarding product question. No response is required.,Miren F. Aldren-Glen,398 Gina Extension,crm-support@example.invalid,Draft,2024-09-09T17:47:29Z,2024-09-09T03:34:28Z,1,0,,016C2EooReZg2WZYG1,Opportunity
02seE17fujuKUYnI1O,Service update,This is a synthetic message regarding service update. No response is required.,Lumo W. Belnor-Isle,657 Jordan View,crm-support@example.invalid,Read,2023-05-21T10:58:18Z,2023-05-21T20:09:24Z,1,0,500irg3eBCKlFLkYFE,8002lzZBdig1E4MYZJ,Contract
02svKZrj0UoFQtaA5P,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Kessa N. Denvik-Knoll,167 Cynthia Garden,crm-support@example.invalid,Read,2025-09-25T08:27:17Z,2025-09-25T23:26:20Z,1,0,500WDJQCaymmwf7A62,02i3WwzmWuWA2j6Y6E,Asset
02sd4rWJUvDyyXGIM2,Product question,This is a synthetic message regarding product question. No response is required.,Jorin E. Farlowe-Moor,43888 Sean Lock,crm-support@example.invalid,Sent,2025-03-30T14:25:52Z,2025-03-30T23:02:50Z,1,1,5001W3MIFKyYlEgISF,,
02sxYP5vTtWfFi1YDF,Product question,This is a synthetic message regarding product question. No response is required.,Ivara V. Galenor-Oak,751 Williams Station,crm-support@example.invalid,Draft,2023-05-27T01:15:43Z,2023-05-27T06:45:35Z,1,0,,001ClNAQA1Xn4fUINT,Account
02sUiw6GYjGVgMSQBX,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-m.iverne-quill.154-6978@example.invalid,Draft,2022-11-16T08:02:20Z,2022-11-16T17:01:42Z,0,0,,800dZy01aYi4hFRAGV,Opportunity
02sgPfG6BwMiwl1IUQ,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-d.kelmere-ash.155-3494@example.invalid,Draft,2022-08-16T19:24:31Z,2022-08-16T06:04:59Z,0,1,500cuTrR9CHfMNyI0N,006b88SMWQzTaIpIYP,Order
02sOpupIMengRIBQMZ,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Daro U. Lioren-Crest,334 Barbara Union,crm-support@example.invalid,Read,2021-11-18T18:28:53Z,2021-11-18T18:41:39Z,1,0,5004RTUcmyn1C9aYFG,52trC9q4k0rZZPwASJ,Opportunity
02sDh2qdS35RG1GAV6,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Ceryn L. Norrell-Elm,41252 Barnes Dam,crm-support@example.invalid,Draft,2025-06-27T13:01:40Z,2025-06-27T11:38:42Z,1,0,500rSysuctFjlhkIMC,001Ivp9E6TmWQvuQ35,Account
02suywmQoLyd7uLALS,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Bexa C. Prynn-Glen,7219 Laura Forges,crm-support@example.invalid,Draft,2026-01-26T07:57:58Z,2026-01-26T15:47:09Z,1,0,500vRTtt8EucL2LYCC,001jsWcaI2ueqNkQ4J,Account
02slfLwkSY43mStA4R,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Aven T. Quillen-Isle,340 Baker Wall,crm-support@example.invalid,Sent,2024-06-04T07:38:03Z,2024-06-04T08:17:20Z,1,0,500exlNou425EUSAOI,001jsWcaI2ueqNkQ4J,Account
02sZbR8ll1CT9SSI58,Service update,This is a synthetic message regarding service update. No response is required.,Veya J. Aldren-Lake,8126 Victoria Way,crm-support@example.invalid,Sent,2021-09-11T05:09:15Z,2021-09-11T15:24:13Z,1,0,,500HtaMrRgbq914QY9,Case
02sre8axVMHBcnII80,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-a.corven-north.161-2701@example.invalid,Draft,2021-02-04T01:53:59Z,2021-02-04T00:20:54Z,0,0,,500exlNou425EUSAOI,Case
