acct_id,cardholder,state,txn_index,timestamp,merchant_cat,merchant,txn_amount
ACCT-15B6E258,Corey Thompson,TX,1,2025-01-01 07:23:40,grocery,Kroger,87.45
ACCT-15B6E258,Corey Thompson,TX,2,2025-01-01 08:40:51,utilities,Duke Energy,178.77
ACCT-15B6E258,Corey Thompson,TX,3,2025-01-01 11:08:45,wire_transfer,PayPal,1661.87
ACCT-15B6E258,Corey Thompson,TX,4,2025-01-02 13:38:15,retail,Target,76.83
ACCT-15B6E258,Corey Thompson,TX,5,2025-01-02 14:05:25,healthcare,CVS Pharmacy,60.39
ACCT-15B6E258,Corey Thompson,TX,6,2025-01-02 15:11:51,travel,Southwest Airlines,335.38
ACCT-15B6E258,Corey Thompson,TX,7,2025-01-02 17:51:36,grocery,Walmart,75.85
ACCT-15B6E258,Corey Thompson,TX,8,2025-01-03 14:33:59,grocery,H-E-B,47.06
ACCT-15B6E258,Corey Thompson,TX,9,2025-01-04 09:12:30,automotive,Midas Dallas,17.68
ACCT-15B6E258,Corey Thompson,TX,10,2025-01-04 11:13:32,utilities,CenterPoint Energy,149.63
ACCT-15B6E258,Corey Thompson,TX,11,2025-01-05 12:55:09,dining,Taco Bell,90.72
ACCT-15B6E258,Corey Thompson,TX,12,2025-01-05 16:42:52,e-commerce,Amazon,91.3
ACCT-15B6E258,Corey Thompson,TX,13,2025-01-05 16:46:38,ATM,Bank of America ATM,260.0
ACCT-15B6E258,Corey Thompson,TX,14,2025-01-05 17:12:18,gas,Circle K,65.08
ACCT-15B6E258,Corey Thompson,TX,15,2025-01-06 07:08:27,subscription,Netflix,14.99
ACCT-15B6E258,Corey Thompson,TX,16,2025-01-06 07:23:57,healthcare,Walgreens,18.39
ACCT-15B6E258,Corey Thompson,TX,17,2025-01-07 16:17:31,e-commerce,Amazon,423.3
ACCT-15B6E258,Corey Thompson,TX,18,2025-01-07 20:25:22,dining,Chipotle Mexican Grill,33.97
ACCT-15B6E258,Corey Thompson,TX,19,2025-01-08 16:55:43,dining,Chipotle Mexican Grill,136.02
ACCT-15B6E258,Corey Thompson,TX,20,2025-01-08 19:33:47,entertainment,Six Flags,80.57
ACCT-15B6E258,Corey Thompson,TX,21,2025-01-09 12:39:09,dining,Chipotle Mexican Grill,100.87
ACCT-15B6E258,Corey Thompson,TX,22,2025-01-09 12:40:13,dining,Chipotle Mexican Grill,20.27
ACCT-15B6E258,Corey Thompson,TX,23,2025-01-09 12:51:01,retail,Burlington,74.11
ACCT-15B6E258,Corey Thompson,TX,24,2025-01-09 16:23:35,travel,Marriott,799.48
ACCT-15B6E258,Corey Thompson,TX,25,2025-01-09 18:12:15,ATM,Wells Fargo ATM,280.0
ACCT-15B6E258,Corey Thompson,TX,26,2025-01-09 20:24:39,entertainment,Six Flags,48.68
ACCT-15B6E258,Corey Thompson,TX,27,2025-01-10 09:54:18,travel,Southwest Airlines,748.69
ACCT-15B6E258,Corey Thompson,TX,28,2025-01-10 12:50:17,e-commerce,Amazon,382.68
ACCT-15B6E258,Corey Thompson,TX,29,2025-01-10 20:10:39,entertainment,Six Flags,22.28
ACCT-15B6E258,Corey Thompson,TX,30,2025-01-11 09:26:53,e-commerce,Amazon,78.63
ACCT-15B6E258,Corey Thompson,TX,31,2025-01-11 10:03:12,healthcare,CareNow Urgent Care,12.42
ACCT-15B6E258,Corey Thompson,TX,32,2025-01-11 14:30:02,e-commerce,Amazon,154.68
ACCT-15B6E258,Corey Thompson,TX,33,2025-01-11 19:27:15,dining,Chipotle Mexican Grill,78.27
ACCT-15B6E258,Corey Thompson,TX,34,2025-01-11 19:48:45,dining,Chipotle Mexican Grill,91.77
ACCT-15B6E258,Corey Thompson,TX,35,2025-01-12 07:00:12,utilities,Duke Energy,158.3
ACCT-15B6E258,Corey Thompson,TX,36,2025-01-12 07:47:02,grocery,Walmart,73.31
ACCT-15B6E258,Corey Thompson,TX,37,2025-01-12 14:14:03,other,FedEx,93.83
ACCT-15B6E258,Corey Thompson,TX,38,2025-01-13 07:26:39,gas,Speedway,101.27
ACCT-15B6E258,Corey Thompson,TX,39,2025-01-14 20:22:56,dining,McDonald's,159.14
ACCT-15B6E258,Corey Thompson,TX,40,2025-01-15 08:08:33,automotive,Pep Boys,420.31
ACCT-15B6E258,Corey Thompson,TX,41,2025-01-15 17:03:40,utilities,Reliant Energy,174.26
ACCT-15B6E258,Corey Thompson,TX,42,2025-01-15 17:59:37,grocery,H‑E‑B,159.12
ACCT-15B6E258,Corey Thompson,TX,43,2025-01-16 10:45:55,healthcare,Walgreens,187.22
ACCT-15B6E258,Corey Thompson,TX,44,2025-01-17 00:00:02,subscription,Netflix,14.99
ACCT-15B6E258,Corey Thompson,TX,45,2025-01-18 07:00:31,grocery,H-E-B,102.41
ACCT-15B6E258,Corey Thompson,TX,46,2025-01-18 10:44:56,retail,Target,145.99
ACCT-15B6E258,Corey Thompson,TX,47,2025-01-18 11:52:19,utilities,AT&T,147.43
ACCT-15B6E258,Corey Thompson,TX,48,2025-01-18 13:04:20,e-commerce,Amazon,26.16
ACCT-15B6E258,Corey Thompson,TX,49,2025-01-18 18:20:33,ATM,Chase Bank ATM,180.0
ACCT-15B6E258,Corey Thompson,TX,50,2025-01-19 13:57:16,healthcare,Walgreens,32.78
ACCT-15B6E258,Corey Thompson,TX,51,2025-01-19 18:18:25,gas,ExxonMobil,116.44
ACCT-15B6E258,Corey Thompson,TX,52,2025-01-20 15:07:50,other,7-Eleven,49.77
ACCT-15B6E258,Corey Thompson,TX,53,2025-01-20 18:25:29,entertainment,AMC Theatres,49.25
ACCT-15B6E258,Corey Thompson,TX,54,2025-01-20 18:35:08,entertainment,AMC Theatres,31.86
ACCT-15B6E258,Corey Thompson,TX,55,2025-01-20 18:54:38,gas,Circle K,93.44
ACCT-15B6E258,Corey Thompson,TX,56,2025-01-21 15:16:12,grocery,H-E-B,100.77
ACCT-15B6E258,Corey Thompson,TX,57,2025-01-21 15:55:24,other,FedEx Office,25.26
ACCT-15B6E258,Corey Thompson,TX,58,2025-01-21 16:19:19,e-commerce,Amazon,384.04
ACCT-15B6E258,Corey Thompson,TX,59,2025-01-21 17:02:35,retail,Walmart,40.83
ACCT-15B6E258,Corey Thompson,TX,60,2025-01-21 19:11:24,dining,McDonald's,57.94
ACCT-15B6E258,Corey Thompson,TX,61,2025-01-22 13:47:33,e-commerce,Amazon,30.99
ACCT-15B6E258,Corey Thompson,TX,62,2025-01-22 15:51:44,automotive,Midas,19.47
ACCT-15B6E258,Corey Thompson,TX,63,2025-01-23 10:45:34,retail,Walmart,80.68
ACCT-15B6E258,Corey Thompson,TX,64,2025-01-24 10:20:39,retail,Target,52.07
ACCT-15B6E258,Corey Thompson,TX,65,2025-01-24 12:23:45,dining,McDonald's,27.87
ACCT-15B6E258,Corey Thompson,TX,66,2025-01-24 15:24:41,grocery,H‑E‑B,122.4
ACCT-15B6E258,Corey Thompson,TX,67,2025-01-24 22:29:48,entertainment,AMC Theatres,38.27
ACCT-15B6E258,Corey Thompson,TX,68,2025-01-26 15:43:43,grocery,H-E-B,87.51
ACCT-15B6E258,Corey Thompson,TX,69,2025-01-26 16:03:46,retail,Target,30.93
ACCT-15B6E258,Corey Thompson,TX,70,2025-01-26 19:01:47,entertainment,AMC Theatres,29.43
ACCT-15B6E258,Corey Thompson,TX,71,2025-01-27 14:44:52,retail,Target,49.07
ACCT-15B6E258,Corey Thompson,TX,72,2025-01-27 15:43:38,automotive,Midas,144.57
ACCT-15B6E258,Corey Thompson,TX,73,2025-01-27 19:24:34,dining,Taco Bell,68.03
ACCT-15B6E258,Corey Thompson,TX,74,2025-01-27 19:55:20,dining,McDonald's,31.64
ACCT-15B6E258,Corey Thompson,TX,75,2025-01-28 08:45:12,gas,Speedway,64.02
ACCT-15B6E258,Corey Thompson,TX,76,2025-01-28 13:48:08,dining,Chipotle Mexican Grill,62.35
ACCT-15B6E258,Corey Thompson,TX,77,2025-01-28 21:08:41,entertainment,Dave & Buster's,113.11
ACCT-15B6E258,Corey Thompson,TX,78,2025-01-29 11:17:14,healthcare,CVS Pharmacy,19.23
ACCT-15B6E258,Corey Thompson,TX,79,2025-01-29 13:10:44,dining,McDonald's,53.53
ACCT-15B6E258,Corey Thompson,TX,80,2025-01-29 16:33:37,dining,McDonald's,40.95
ACCT-15B6E258,Corey Thompson,TX,81,2025-01-29 20:10:46,entertainment,AMC Theatres,67.98
ACCT-15B6E258,Corey Thompson,TX,82,2025-01-30 13:33:01,healthcare,Walgreens,44.01
ACCT-15B6E258,Corey Thompson,TX,83,2025-01-31 10:46:33,healthcare,Walgreens,609.27
ACCT-15B6E258,Corey Thompson,TX,84,2025-01-31 12:15:55,utilities,Duke Energy,137.01
ACCT-15B6E258,Corey Thompson,TX,85,,,,
ACCT-15B6E258,Corey Thompson,TX,86,,,,
ACCT-15B6E258,Corey Thompson,TX,87,,,,
ACCT-15B6E258,Corey Thompson,TX,88,,,,
ACCT-15B6E258,Corey Thompson,TX,89,,,,
ACCT-15B6E258,Corey Thompson,TX,90,,,,
ACCT-15B6E258,Corey Thompson,TX,91,,,,
ACCT-15B6E258,Corey Thompson,TX,92,,,,
ACCT-15B6E258,Corey Thompson,TX,93,,,,
ACCT-15B6E258,Corey Thompson,TX,94,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,1,2025-01-01 07:15:36,healthcare,CVS Pharmacy,28.71
ACCT-19D2EE2F,Nicholas Delgado,NY,2,2025-01-01 11:50:50,dining,McDonald's,188.05
ACCT-19D2EE2F,Nicholas Delgado,NY,3,2025-01-01 14:10:57,retail,Target,278.69
ACCT-19D2EE2F,Nicholas Delgado,NY,4,2025-01-01 20:18:01,grocery,ShopRite,303.86
ACCT-19D2EE2F,Nicholas Delgado,NY,5,2025-01-02 08:16:48,ATM,Chase Bank ATM,500.0
ACCT-19D2EE2F,Nicholas Delgado,NY,6,2025-01-02 11:51:17,grocery,Walmart,67.38
ACCT-19D2EE2F,Nicholas Delgado,NY,7,2025-01-03 07:56:04,automotive,Midas,288.68
ACCT-19D2EE2F,Nicholas Delgado,NY,8,2025-01-03 10:16:45,grocery,ShopRite,247.32
ACCT-19D2EE2F,Nicholas Delgado,NY,9,2025-01-04 08:15:18,grocery,Trader Joe's,131.88
ACCT-19D2EE2F,Nicholas Delgado,NY,10,2025-01-04 10:41:07,healthcare,CVS Pharmacy,44.52
ACCT-19D2EE2F,Nicholas Delgado,NY,11,2025-01-04 12:48:16,subscription,Netflix,19.99
ACCT-19D2EE2F,Nicholas Delgado,NY,12,2025-01-04 16:36:11,dining,Starbucks,168.18
ACCT-19D2EE2F,Nicholas Delgado,NY,13,2025-01-04 18:28:04,dining,McDonald's,111.43
ACCT-19D2EE2F,Nicholas Delgado,NY,14,2025-01-05 00:00:09,subscription,Netflix,4.99
ACCT-19D2EE2F,Nicholas Delgado,NY,15,2025-01-05 13:34:25,healthcare,Walgreens,16.63
ACCT-19D2EE2F,Nicholas Delgado,NY,16,2025-01-05 18:11:52,dining,Starbucks,132.81
ACCT-19D2EE2F,Nicholas Delgado,NY,17,2025-01-06 09:37:01,grocery,ShopRite,186.41
ACCT-19D2EE2F,Nicholas Delgado,NY,18,2025-01-06 12:46:29,retail,Macy's,215.12
ACCT-19D2EE2F,Nicholas Delgado,NY,19,2025-01-06 13:23:17,dining,Starbucks,85.35
ACCT-19D2EE2F,Nicholas Delgado,NY,20,2025-01-06 14:12:06,retail,Target,66.18
ACCT-19D2EE2F,Nicholas Delgado,NY,21,2025-01-06 17:13:10,retail,Target,183.99
ACCT-19D2EE2F,Nicholas Delgado,NY,22,2025-01-07 11:52:12,dining,Starbucks,225.09
ACCT-19D2EE2F,Nicholas Delgado,NY,23,2025-01-07 12:32:40,other,UPS,97.67
ACCT-19D2EE2F,Nicholas Delgado,NY,24,2025-01-08 08:47:15,subscription,Netflix,9.99
ACCT-19D2EE2F,Nicholas Delgado,NY,25,2025-01-08 15:32:03,retail,Macy's,192.27
ACCT-19D2EE2F,Nicholas Delgado,NY,26,2025-01-08 16:54:37,automotive,Firestone Complete Auto Care,3.41
ACCT-19D2EE2F,Nicholas Delgado,NY,27,2025-01-08 19:42:05,e-commerce,Amazon,482.53
ACCT-19D2EE2F,Nicholas Delgado,NY,28,2025-01-09 07:00:30,automotive,Midas,32.13
ACCT-19D2EE2F,Nicholas Delgado,NY,29,2025-01-09 13:17:16,e-commerce,Amazon,256.46
ACCT-19D2EE2F,Nicholas Delgado,NY,30,2025-01-10 00:00:53,subscription,Spotify,12.99
ACCT-19D2EE2F,Nicholas Delgado,NY,31,2025-01-10 10:44:26,e-commerce,Amazon,258.6
ACCT-19D2EE2F,Nicholas Delgado,NY,32,2025-01-11 09:05:52,healthcare,CVS Pharmacy,15.55
ACCT-19D2EE2F,Nicholas Delgado,NY,33,2025-01-11 10:44:43,travel,Delta Air Lines,1138.71
ACCT-19D2EE2F,Nicholas Delgado,NY,34,2025-01-11 13:41:18,grocery,Trader Joe's,259.93
ACCT-19D2EE2F,Nicholas Delgado,NY,35,2025-01-12 08:23:53,healthcare,CVS Pharmacy,35.53
ACCT-19D2EE2F,Nicholas Delgado,NY,36,2025-01-12 11:36:58,grocery,Whole Foods Market,290.34
ACCT-19D2EE2F,Nicholas Delgado,NY,37,2025-01-12 14:02:21,ATM,Bank of America ATM,500.0
ACCT-19D2EE2F,Nicholas Delgado,NY,38,2025-01-13 09:19:47,subscription,Netflix,14.99
ACCT-19D2EE2F,Nicholas Delgado,NY,39,2025-01-13 12:32:40,grocery,ShopRite,277.9
ACCT-19D2EE2F,Nicholas Delgado,NY,40,2025-01-14 13:20:48,e-commerce,Amazon,235.3
ACCT-19D2EE2F,Nicholas Delgado,NY,41,2025-01-14 16:23:10,grocery,Trader Joe's,167.29
ACCT-19D2EE2F,Nicholas Delgado,NY,42,2025-01-14 16:29:21,dining,Starbucks,63.45
ACCT-19D2EE2F,Nicholas Delgado,NY,43,2025-01-14 16:32:51,dining,Starbucks,86.92
ACCT-19D2EE2F,Nicholas Delgado,NY,44,2025-01-15 06:33:21,gas,Speedway,157.34
ACCT-19D2EE2F,Nicholas Delgado,NY,45,2025-01-16 07:00:48,grocery,ShopRite,183.99
ACCT-19D2EE2F,Nicholas Delgado,NY,46,2025-01-17 07:00:05,utilities,Duke Energy,168.35
ACCT-19D2EE2F,Nicholas Delgado,NY,47,2025-01-17 08:36:45,subscription,Spotify,9.99
ACCT-19D2EE2F,Nicholas Delgado,NY,48,2025-01-17 14:33:49,grocery,ShopRite,170.41
ACCT-19D2EE2F,Nicholas Delgado,NY,49,2025-01-17 16:04:29,dining,McDonald's,122.82
ACCT-19D2EE2F,Nicholas Delgado,NY,50,2025-01-18 06:00:52,e-commerce,Amazon,167.52
ACCT-19D2EE2F,Nicholas Delgado,NY,51,2025-01-18 13:41:40,other,USPS,120.38
ACCT-19D2EE2F,Nicholas Delgado,NY,52,2025-01-18 17:05:28,other,FedEx,88.38
ACCT-19D2EE2F,Nicholas Delgado,NY,53,2025-01-19 10:31:38,retail,Macy's,96.24
ACCT-19D2EE2F,Nicholas Delgado,NY,54,2025-01-19 14:37:14,ATM,Allpoint ATM,380.0
ACCT-19D2EE2F,Nicholas Delgado,NY,55,2025-01-19 18:10:03,entertainment,AMC Theatres,101.14
ACCT-19D2EE2F,Nicholas Delgado,NY,56,2025-01-19 23:00:53,e-commerce,Amazon,246.94
ACCT-19D2EE2F,Nicholas Delgado,NY,57,2025-01-20 21:44:59,entertainment,AMC Theatres,176.85
ACCT-19D2EE2F,Nicholas Delgado,NY,58,2025-01-21 08:12:48,grocery,ShopRite,141.42
ACCT-19D2EE2F,Nicholas Delgado,NY,59,2025-01-21 11:16:42,retail,Macy's,185.55
ACCT-19D2EE2F,Nicholas Delgado,NY,60,2025-01-21 17:34:57,retail,Target,139.37
ACCT-19D2EE2F,Nicholas Delgado,NY,61,2025-01-22 10:59:09,grocery,Trader Joe's,192.43
ACCT-19D2EE2F,Nicholas Delgado,NY,62,2025-01-22 18:15:28,entertainment,AMC Theatres,111.87
ACCT-19D2EE2F,Nicholas Delgado,NY,63,2025-01-23 09:39:14,e-commerce,Amazon,147.69
ACCT-19D2EE2F,Nicholas Delgado,NY,64,2025-01-24 08:39:03,ATM,Chase Bank ATM,500.0
ACCT-19D2EE2F,Nicholas Delgado,NY,65,2025-01-24 12:30:12,dining,McDonald's,42.39
ACCT-19D2EE2F,Nicholas Delgado,NY,66,2025-01-24 13:07:16,e-commerce,Amazon,186.62
ACCT-19D2EE2F,Nicholas Delgado,NY,67,2025-01-24 15:35:11,retail,Macy's,118.35
ACCT-19D2EE2F,Nicholas Delgado,NY,68,2025-01-24 16:21:52,entertainment,AMC Theatres,162.08
ACCT-19D2EE2F,Nicholas Delgado,NY,69,2025-01-24 16:57:56,other,UPS,208.44
ACCT-19D2EE2F,Nicholas Delgado,NY,70,2025-01-26 07:53:28,automotive,Pep Boys,254.68
ACCT-19D2EE2F,Nicholas Delgado,NY,71,2025-01-27 08:33:34,healthcare,CVS Pharmacy,24.66
ACCT-19D2EE2F,Nicholas Delgado,NY,72,2025-01-27 14:18:58,grocery,ShopRite,134.87
ACCT-19D2EE2F,Nicholas Delgado,NY,73,2025-01-28 07:00:10,grocery,ShopRite,226.18
ACCT-19D2EE2F,Nicholas Delgado,NY,74,2025-01-28 09:13:11,utilities,Con Edison,481.93
ACCT-19D2EE2F,Nicholas Delgado,NY,75,2025-01-28 17:50:09,retail,Target,245.84
ACCT-19D2EE2F,Nicholas Delgado,NY,76,2025-01-29 10:08:19,retail,Macy's,119.45
ACCT-19D2EE2F,Nicholas Delgado,NY,77,2025-01-29 10:09:11,utilities,Con Edison,460.39
ACCT-19D2EE2F,Nicholas Delgado,NY,78,2025-01-29 13:00:58,healthcare,CVS Pharmacy,19.09
ACCT-19D2EE2F,Nicholas Delgado,NY,79,2025-01-30 02:05:52,subscription,Netflix,9.99
ACCT-19D2EE2F,Nicholas Delgado,NY,80,2025-01-30 14:37:06,grocery,ShopRite,260.43
ACCT-19D2EE2F,Nicholas Delgado,NY,81,2025-01-31 08:39:11,travel,JetBlue Airways,605.71
ACCT-19D2EE2F,Nicholas Delgado,NY,82,2025-01-31 12:03:00,ATM,Bank of America ATM,180.0
ACCT-19D2EE2F,Nicholas Delgado,NY,83,2025-01-31 21:22:33,entertainment,AMC Theatres,154.8
ACCT-19D2EE2F,Nicholas Delgado,NY,84,2025-01-31 21:36:08,dining,Panera Bread,92.74
ACCT-19D2EE2F,Nicholas Delgado,NY,85,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,86,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,87,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,88,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,89,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,90,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,91,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,92,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,93,,,,
ACCT-19D2EE2F,Nicholas Delgado,NY,94,,,,
ACCT-1C1AB290,Karen Case,CO,1,2025-01-01 12:16:00,subscription,Netflix,7.99
ACCT-1C1AB290,Karen Case,CO,2,2025-01-02 06:21:43,gas,Speedway,88.62
ACCT-1C1AB290,Karen Case,CO,3,2025-01-02 12:24:02,grocery,Safeway,122.66
ACCT-1C1AB290,Karen Case,CO,4,2025-01-02 17:14:46,retail,Target,26.42
ACCT-1C1AB290,Karen Case,CO,5,2025-01-03 14:18:40,dining,Chipotle Mexican Grill,74.97
ACCT-1C1AB290,Karen Case,CO,6,2025-01-03 14:58:41,retail,Walmart,29.61
ACCT-1C1AB290,Karen Case,CO,7,2025-01-03 16:45:16,gas,Shell,91.09
ACCT-1C1AB290,Karen Case,CO,8,2025-01-04 18:23:17,grocery,Walmart,88.03
ACCT-1C1AB290,Karen Case,CO,9,2025-01-04 21:05:18,entertainment,AMC Theatres,57.28
ACCT-1C1AB290,Karen Case,CO,10,2025-01-05 18:51:18,retail,Target,39.11
ACCT-1C1AB290,Karen Case,CO,11,2025-01-06 18:58:37,dining,McDonald's,48.81
ACCT-1C1AB290,Karen Case,CO,12,2025-01-07 22:02:26,ATM,Wells Fargo ATM,280.0
ACCT-1C1AB290,Karen Case,CO,13,2025-01-08 23:15:44,entertainment,AMC Theatres,64.1
ACCT-1C1AB290,Karen Case,CO,14,2025-01-09 13:34:23,grocery,Walmart,94.9
ACCT-1C1AB290,Karen Case,CO,15,2025-01-10 00:00:40,subscription,Netflix,39.99
ACCT-1C1AB290,Karen Case,CO,16,2025-01-10 09:53:30,travel,Delta Air Lines,860.61
ACCT-1C1AB290,Karen Case,CO,17,2025-01-10 12:36:57,grocery,Safeway,78.06
ACCT-1C1AB290,Karen Case,CO,18,2025-01-10 17:22:25,e-commerce,Amazon,164.09
ACCT-1C1AB290,Karen Case,CO,19,2025-01-10 18:17:40,gas,Circle K,57.36
ACCT-1C1AB290,Karen Case,CO,20,2025-01-10 19:08:28,retail,Target,86.71
ACCT-1C1AB290,Karen Case,CO,21,2025-01-11 02:14:15,subscription,Netflix,15.99
ACCT-1C1AB290,Karen Case,CO,22,2025-01-11 09:26:30,grocery,Walmart,61.58
ACCT-1C1AB290,Karen Case,CO,23,2025-01-11 11:25:51,travel,Marriott,791.2
ACCT-1C1AB290,Karen Case,CO,24,2025-01-11 19:11:32,retail,Target,78.85
ACCT-1C1AB290,Karen Case,CO,25,2025-01-12 08:46:53,grocery,Whole Foods Market,51.66
ACCT-1C1AB290,Karen Case,CO,26,2025-01-12 17:37:46,other,FedEx,85.1
ACCT-1C1AB290,Karen Case,CO,27,2025-01-13 00:00:18,subscription,Netflix,39.99
ACCT-1C1AB290,Karen Case,CO,28,2025-01-14 16:15:37,retail,Target,186.31
ACCT-1C1AB290,Karen Case,CO,29,2025-01-15 12:10:27,travel,United Airlines,237.25
ACCT-1C1AB290,Karen Case,CO,30,2025-01-15 12:58:38,dining,McDonald's,58.99
ACCT-1C1AB290,Karen Case,CO,31,2025-01-15 18:16:45,dining,Starbucks,62.55
ACCT-1C1AB290,Karen Case,CO,32,2025-01-16 04:44:25,subscription,Spotify,7.99
ACCT-1C1AB290,Karen Case,CO,33,2025-01-16 14:26:19,retail,Target,31.81
ACCT-1C1AB290,Karen Case,CO,34,2025-01-16 21:42:21,gas,Circle K,82.09
ACCT-1C1AB290,Karen Case,CO,35,2025-01-17 11:54:34,retail,Target,52.77
ACCT-1C1AB290,Karen Case,CO,36,2025-01-18 11:16:59,ATM,Wells Fargo ATM,260.0
ACCT-1C1AB290,Karen Case,CO,37,2025-01-18 15:15:37,grocery,Whole Foods Market,59.43
ACCT-1C1AB290,Karen Case,CO,38,2025-01-18 22:29:13,e-commerce,Amazon,217.36
ACCT-1C1AB290,Karen Case,CO,39,2025-01-19 12:35:11,dining,McDonald's,51.05
ACCT-1C1AB290,Karen Case,CO,40,2025-01-19 12:44:40,grocery,Walmart,78.21
ACCT-1C1AB290,Karen Case,CO,41,2025-01-19 16:56:14,ATM,Wells Fargo ATM,180.0
ACCT-1C1AB290,Karen Case,CO,42,2025-01-20 14:40:28,healthcare,CVS Pharmacy,45.75
ACCT-1C1AB290,Karen Case,CO,43,2025-01-20 20:22:02,entertainment,Six Flags Colorado,36.67
ACCT-1C1AB290,Karen Case,CO,44,2025-01-21 07:39:44,utilities,Xcel Energy,169.94
ACCT-1C1AB290,Karen Case,CO,45,2025-01-21 09:54:40,gas,Circle K,97.1
ACCT-1C1AB290,Karen Case,CO,46,2025-01-21 11:41:53,healthcare,Walgreens,21.8
ACCT-1C1AB290,Karen Case,CO,47,2025-01-22 09:00:14,healthcare,CVS Pharmacy,38.87
ACCT-1C1AB290,Karen Case,CO,48,2025-01-23 09:14:30,ATM,Chase Bank ATM,500.0
ACCT-1C1AB290,Karen Case,CO,49,2025-01-23 12:43:07,e-commerce,Amazon,241.68
ACCT-1C1AB290,Karen Case,CO,50,2025-01-24 09:22:17,travel,Delta Air Lines,524.98
ACCT-1C1AB290,Karen Case,CO,51,2025-01-24 09:31:14,subscription,Spotify,15.99
ACCT-1C1AB290,Karen Case,CO,52,2025-01-24 11:08:49,healthcare,Walgreens,52.14
ACCT-1C1AB290,Karen Case,CO,53,2025-01-24 12:34:39,grocery,Walmart,23.87
ACCT-1C1AB290,Karen Case,CO,54,2025-01-24 19:56:44,ATM,Wells Fargo ATM,380.0
ACCT-1C1AB290,Karen Case,CO,55,2025-01-25 19:21:22,e-commerce,Amazon,250.42
ACCT-1C1AB290,Karen Case,CO,56,2025-01-26 07:48:54,automotive,Midas Auto Service,22.16
ACCT-1C1AB290,Karen Case,CO,57,2025-01-26 08:06:54,gas,Circle K,53.51
ACCT-1C1AB290,Karen Case,CO,58,2025-01-26 12:51:18,retail,Target,32.69
ACCT-1C1AB290,Karen Case,CO,59,2025-01-27 10:03:41,wire_transfer,Western Union,879.11
ACCT-1C1AB290,Karen Case,CO,60,2025-01-28 11:36:13,healthcare,Walgreens Pharmacy,19.58
ACCT-1C1AB290,Karen Case,CO,61,2025-01-28 17:04:45,e-commerce,Amazon,74.42
ACCT-1C1AB290,Karen Case,CO,62,2025-01-28 17:59:14,dining,McDonald's,28.37
ACCT-1C1AB290,Karen Case,CO,63,2025-01-28 21:23:22,ATM,Wells Fargo ATM,260.0
ACCT-1C1AB290,Karen Case,CO,64,2025-01-29 11:39:38,grocery,Safeway,47.13
ACCT-1C1AB290,Karen Case,CO,65,2025-01-30 08:19:36,ATM,Chase Bank ATM,280.0
ACCT-1C1AB290,Karen Case,CO,66,2025-01-30 12:05:32,utilities,Duke Energy,248.19
ACCT-1C1AB290,Karen Case,CO,67,2025-01-31 11:50:59,retail,Walmart,92.32
ACCT-1C1AB290,Karen Case,CO,68,2025-01-31 16:13:30,retail,Target,46.95
ACCT-1C1AB290,Karen Case,CO,69,2025-01-31 19:23:25,grocery,Safeway,108.53
ACCT-1C1AB290,Karen Case,CO,70,,,,
ACCT-1C1AB290,Karen Case,CO,71,,,,
ACCT-1C1AB290,Karen Case,CO,72,,,,
ACCT-1C1AB290,Karen Case,CO,73,,,,
ACCT-1C1AB290,Karen Case,CO,74,,,,
ACCT-1C1AB290,Karen Case,CO,75,,,,
ACCT-1C1AB290,Karen Case,CO,76,,,,
ACCT-1C1AB290,Karen Case,CO,77,,,,
ACCT-1C1AB290,Karen Case,CO,78,,,,
ACCT-1C1AB290,Karen Case,CO,79,,,,
ACCT-1C1AB290,Karen Case,CO,80,,,,
ACCT-1C1AB290,Karen Case,CO,81,,,,
ACCT-1C1AB290,Karen Case,CO,82,,,,
ACCT-1C1AB290,Karen Case,CO,83,,,,
ACCT-1C1AB290,Karen Case,CO,84,,,,
ACCT-1C1AB290,Karen Case,CO,85,,,,
ACCT-1C1AB290,Karen Case,CO,86,,,,
ACCT-1C1AB290,Karen Case,CO,87,,,,
ACCT-1C1AB290,Karen Case,CO,88,,,,
ACCT-1C1AB290,Karen Case,CO,89,,,,
ACCT-1C1AB290,Karen Case,CO,90,,,,
ACCT-1C1AB290,Karen Case,CO,91,,,,
ACCT-1C1AB290,Karen Case,CO,92,,,,
ACCT-1C1AB290,Karen Case,CO,93,,,,
ACCT-1C1AB290,Karen Case,CO,94,,,,
ACCT-1FA9C68A,Jennifer Miller,FL,1,2025-01-01 00:00:13,subscription,Disney+,12.99
ACCT-1FA9C68A,Jennifer Miller,FL,2,2025-01-01 14:22:20,grocery,Publix,50.66
ACCT-1FA9C68A,Jennifer Miller,FL,3,2025-01-02 09:10:51,grocery,Publix,87.46
ACCT-1FA9C68A,Jennifer Miller,FL,4,2025-01-02 12:34:07,retail,Walmart,93.33
